
# AB Contacts	True	20.0	1.0	0.0	0.1	0.0	False	(255, 255, 255)	LAYER	

# B3	False	20.0	1.0	0.0	0.1	0.0	False	(255, 0, 255)	POLYLINE	
vtip	0.000000
xyAbs	-15.8076	7.9963	4.000
vtip	0.000000
xyAbs	-15.8076	7.9963	1.000
xyAbs	-13.7016	6.9478	1.000
xyAbs	-11.5582	5.8158	1.000
xyAbs	-10.9047	5.4272	1.000
xyAbs	-10.2504	5.0174	1.000
xyAbs	-9.9233	4.7885	1.000
xyAbs	-9.6035	4.5534	1.000
xyAbs	-9.3771	4.3695	1.000
xyAbs	-9.1566	4.1818	1.000
xyAbs	-8.9892	4.0247	1.000
xyAbs	-8.8265	3.8650	1.000
xyAbs	-8.6970	3.7249	1.000
xyAbs	-8.5716	3.5828	1.000
xyAbs	-8.4671	3.4522	1.000
xyAbs	-8.3662	3.3199	1.000
xyAbs	-8.2840	3.2004	1.000
xyAbs	-8.2048	3.0796	1.000
xyAbs	-8.1386	2.9671	1.000
xyAbs	-8.0751	2.8535	1.000
xyAbs	-8.0203	2.7431	1.000
xyAbs	-7.9681	2.6317	1.000
xyAbs	-7.9239	2.5238	1.000
xyAbs	-7.8822	2.4150	1.000
xyAbs	-7.8478	2.3102	1.000
xyAbs	-7.8157	2.2045	1.000
xyAbs	-7.7810	2.0641	1.000
xyAbs	-7.7647	1.9904	1.000
xyAbs	-7.7459	1.8837	1.000
xyAbs	-7.7295	1.7761	1.000
xyAbs	-7.7180	1.6654	1.000
xyAbs	-7.7089	1.5540	1.000
xyAbs	-7.7051	1.4414	1.000
xyAbs	-7.7039	1.3281	1.000
xyAbs	-7.7081	1.2122	1.000
xyAbs	-7.7151	1.0959	1.000
xyAbs	-7.7276	0.9789	1.000
xyAbs	-7.7429	0.8617	1.000
xyAbs	-7.7639	0.7450	1.000
xyAbs	-7.7902	0.6153	1.000
xyAbs	-7.8287	0.4638	1.000
xyAbs	-7.8707	0.3132	1.000
xyAbs	-7.9371	0.1123	1.000
xyAbs	-8.0076	-0.0851	1.000
